"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","significant","direction"
"LOC127819082",43.7025134217106,-0.520497599378516,0.560286523360737,-0.928984684936632,0.352897023305541,0.912341093801091,"Not significant","Not DE"
"MICALL2-DT",249.779977844791,0.475873363919737,0.511025583023271,0.931212408397304,0.351743700513424,0.912341093801091,"Not significant","Not DE"
"LOC127828549",205.973635487913,-0.573001241337581,0.621893082383026,-0.921382240082014,0.356850897740527,0.912341093801091,"Not significant","Not DE"
"LOC129390401",91.4683217838673,-0.656775436469198,0.706390307217664,-0.929762809255001,0.352493906174814,0.912341093801091,"Not significant","Not DE"
"RN7SL362P",73.2205163313727,-0.484644466282608,0.533124992391183,-0.909063490174923,0.363316613109211,0.912341093801091,"Not significant","Not DE"
"LOC129992453",114.117330391356,0.46539192990719,0.4976066310691,0.935260707654364,0.349653959421184,0.912341093801091,"Not significant","Not DE"
"LOC127898312",91.9123256640339,0.645863025831833,0.702901085523801,0.918853362348326,0.358172276681039,0.912341093801091,"Not significant","Not DE"
"LOC129936083",144.164804842958,0.601311395018044,0.658558495870072,0.913072109446565,0.36120461783896,0.912341093801091,"Not significant","Not DE"
"LOC129937371",22.9786318416434,0.500953314057317,0.542532762522492,0.923360483757971,0.355819377601776,0.912341093801091,"Not significant","Not DE"
"LOC130065516",152.579214669981,0.670957467303684,0.727855031043344,0.921828439300475,0.356618070673713,0.912341093801091,"Not significant","Not DE"
"LOC123987605",43.4286896081028,0.578293699734561,0.624945016106481,0.925351326645397,0.35478318833804,0.912341093801091,"Not significant","Not DE"
"SNORD139",47.7393668449745,-0.492973761989948,0.530246961793196,-0.929705962525089,0.352523346470291,0.912341093801091,"Not significant","Not DE"
"LOC101929343",24.5156690037316,-0.576077157227821,0.622157079167276,-0.925935228445635,0.354479642167747,0.912341093801091,"Not significant","Not DE"
"LOC127403035",65.9596589872557,-0.446393258467161,0.4833471625083,-0.92354583432461,0.355722826273574,0.912341093801091,"Not significant","Not DE"
"LOC121853031",116.09407562298,-0.612839721084515,0.668286084739033,-0.91703199434989,0.359125874863613,0.912341093801091,"Not significant","Not DE"
"LOC127887345",50.5747292243776,-0.568269565290533,0.609898569791541,-0.931744380848054,0.351468644613443,0.912341093801091,"Not significant","Not DE"
"LOC127826757",75.8363609111267,0.485118601768012,0.522902717417273,0.927741596303258,0.353541625886286,0.912341093801091,"Not significant","Not DE"
"LOC105375461",160.530411359805,0.475715642559153,0.52181323604392,0.911658826759069,0.361948344580366,0.912341093801091,"Not significant","Not DE"
"LOC122756391",103.427328824117,0.527217743397851,0.569516260515304,0.925729044015036,0.354586810107806,0.912341093801091,"Not significant","Not DE"
"LOC129935085",109.440012174132,-0.618387997613613,0.679779141287663,-0.909689574237656,0.362986244029299,0.912341093801091,"Not significant","Not DE"
"LOC127269204",96.9130932542948,0.528959170972856,0.571592975622493,0.92541230129148,0.354751482493435,0.912341093801091,"Not significant","Not DE"
"LOC130062797",64.8083742177151,0.606950980411766,0.666909323318668,0.91009520963279,0.362772300675458,0.912341093801091,"Not significant","Not DE"
"LOC129663095",5.9584680095307,-0.654980880555243,0.715917661118554,-0.914882976251623,0.360253068006503,0.912341093801091,"Not significant","Not DE"
"LOC126860491",237.692921864337,0.459126238552975,0.491789488379298,0.933582862997001,0.350519108556383,0.912341093801091,"Not significant","Not DE"
"LOC130061051",60.3180873420454,-0.531384244775385,0.584329674137284,-0.909391167853886,0.363143682239462,0.912341093801091,"Not significant","Not DE"
"LOC105374154",23.2262180599461,-0.533506820642755,0.572024946567121,-0.932663555749581,0.350993707242376,0.912341093801091,"Not significant","Not DE"
"LOC130058700",45.1495278162535,-0.585226718532851,0.633570717229275,-0.92369597050217,0.355644630656825,0.912341093801091,"Not significant","Not DE"
"LOC124902381",18.1505157625026,0.593077327137215,0.637051106500518,0.930972917377285,0.351867573630834,0.912341093801091,"Not significant","Not DE"
"LOC112272572",68.8596222476807,0.571831688734626,0.62556746446796,0.914100750461765,0.360663908231444,0.912341093801091,"Not significant","Not DE"
"LOC129998866",40.7999872578158,0.650562682911935,0.699905797524099,0.929500348780201,0.352629844556756,0.912341093801091,"Not significant","Not DE"
"LOC124902167",66.0493559881188,0.616878057713645,0.666351081938751,0.925755317930656,0.354573152646337,0.912341093801091,"Not significant","Not DE"
"LOC130062950",40.6888585626109,-0.537288576930542,0.583842266655179,-0.920263241660556,0.357435213006993,0.912341093801091,"Not significant","Not DE"
"ANKRD34A",126.836624249858,-0.549807537677753,0.603854027443248,-0.910497426018122,0.362560238572798,0.912341093801091,"Not significant","Not DE"
"LOC127893233",48.198784344785,0.479579212728607,0.524555902048031,0.914257586000232,0.360581511596173,0.912341093801091,"Not significant","Not DE"
"LOC127826952",81.3288073252792,0.563889954400097,0.618095560495307,0.912302223863615,0.361609643984284,0.912341093801091,"Not significant","Not DE"
"LOC130057899",28.5512921086779,-0.66050899328065,0.725014512384996,-0.911028651147755,0.362280277688784,0.912341093801091,"Not significant","Not DE"
"LOC129390407",35.1313258919806,0.629391993639605,0.692295075667915,0.909138336759622,0.363277108518207,0.912341093801091,"Not significant","Not DE"
"LOC105369913",84.375826332749,-0.552203770780351,0.604383106183755,-0.91366513248049,0.360892830681517,0.912341093801091,"Not significant","Not DE"
"LOC129390185",70.1921598569964,-0.570885932411609,0.626359374460725,-0.911435121256264,0.362066155406696,0.912341093801091,"Not significant","Not DE"
"TPPP2",91.2592838891023,0.548841263584345,0.597992688475151,0.917805976832025,0.358720452625898,0.912341093801091,"Not significant","Not DE"
"LOC129994368",37.699704788256,-0.528258540059076,0.564693975054587,-0.935477556685479,0.349542244269547,0.912341093801091,"Not significant","Not DE"
"H1-6",47.7937546030624,-0.591317760084009,0.639410601349642,-0.924785667982169,0.355077407109389,0.912341093801091,"Not significant","Not DE"
"LOC127275924",56.9936931225087,-0.489683231127754,0.536726614729339,-0.912351311989051,0.361583810906829,0.912341093801091,"Not significant","Not DE"
"ARB2BP",128.099099646752,0.488934998461339,0.525533555853003,0.930359237799269,0.352185116205663,0.912341093801091,"Not significant","Not DE"
"LOC124174269",87.2094619055329,-0.503303193650602,0.540796967021888,-0.930669408932228,0.35202459847935,0.912341093801091,"Not significant","Not DE"
"GPBP1",121.148702714139,-0.545723893455752,0.594403248947068,-0.91810381996137,0.358564515172774,0.912341093801091,"Not significant","Not DE"
"LOC127460542",136.933020719974,-0.568400235737481,0.609006758793731,-0.933323362228886,0.350653036370323,0.912341093801091,"Not significant","Not DE"
"LOC129933639",160.440235818186,0.585317172746115,0.643946532209839,0.908953062822583,0.363374902405754,0.912341093801091,"Not significant","Not DE"
"LOC127891660",139.791707153762,-0.529201364365259,0.579255110039374,-0.913589462040806,0.360932605691269,0.912341093801091,"Not significant","Not DE"
"LOC116309145",15.7589075256972,0.633649722800227,0.686880228614303,0.922503948146155,0.356265771883133,0.912341093801091,"Not significant","Not DE"
"OR2AQ1P",38.398861456921,0.530880688373452,0.583129270820593,0.91039965739738,0.362611778358534,0.912341093801091,"Not significant","Not DE"
"LOC110120716",121.184278918482,-0.467808190571477,0.508810211865574,-0.919415883687237,0.357878084424655,0.912341093801091,"Not significant","Not DE"
"LOC127268888",194.008186391588,-0.472418744640477,0.508122728464765,-0.929733543051373,0.352509062625092,0.912341093801091,"Not significant","Not DE"
"LOC121132697",190.143753751087,0.517112935731787,0.568085006473484,0.91027386718386,0.362678096778367,0.912341093801091,"Not significant","Not DE"
"LOC127890251",214.904698909322,-0.579557224022678,0.631287931760532,-0.918055288030633,0.358589921431765,0.912341093801091,"Not significant","Not DE"
"LOC127896419",329.264750060924,-0.532543488549113,0.581486980701644,-0.915830459190205,0.359755825120489,0.912341093801091,"Not significant","Not DE"
"LOC123864068",39.0200165475394,0.472973326023901,0.518144641876656,0.912821030650533,0.361336675644214,0.912341093801091,"Not significant","Not DE"
"LOC127407644",136.309959759385,0.609915567801255,0.669483226086446,0.911024420083828,0.362282506966088,0.912341093801091,"Not significant","Not DE"
"MTATP6P15",49.1877005700677,0.4446270264517,0.488460480499938,0.91026202569474,0.362684340173786,0.912341093801091,"Not significant","Not DE"
"LOC127816220",63.3794142261227,0.503767016065395,0.540528501183105,0.931989737752502,0.351341828965322,0.912341093801091,"Not significant","Not DE"
"LOC127885749",127.643393314802,-0.593047677947925,0.65007001616613,-0.912282774470201,0.361619879726439,0.912341093801091,"Not significant","Not DE"
"LOC130000526",37.100824193046,0.587385227333676,0.636945743388103,0.922190364612848,0.356429288118913,0.912341093801091,"Not significant","Not DE"
"LOC100420442",58.0449325860909,-0.519992683296332,0.563807991324407,-0.92228682689447,0.356378983409387,0.912341093801091,"Not significant","Not DE"
"LOC126806045",90.6467561749855,-0.442886908623832,0.475984079392657,-0.930465802950686,0.352129962084643,0.912341093801091,"Not significant","Not DE"
"LOC132089379",18.0947319097608,0.508047808997807,0.544650822535836,0.932795449812031,0.350925591011218,0.912341093801091,"Not significant","Not DE"
"LOC127272731",86.7655342030197,0.556813265946749,0.603269456945884,0.922992635439685,0.35601104313549,0.912341093801091,"Not significant","Not DE"
"LOC127893444",38.7331063305474,-0.509323397490012,0.550500082280959,-0.925201310378857,0.354861202021965,0.912341093801091,"Not significant","Not DE"
"LOC130056607",162.800939713828,0.621410003141305,0.668708028575452,0.929269541544302,0.352749415916334,0.912341093801091,"Not significant","Not DE"
"LOC130055978",25.1553963633561,-0.563525590344684,0.612676006001851,-0.919777475899687,0.357689056129874,0.912341093801091,"Not significant","Not DE"
"LOC124908015",168.651335878127,-0.4038905110313,0.438095146351669,-0.921924185635893,0.356568122645231,0.912341093801091,"Not significant","Not DE"
"HSP90AB5P",187.862640314882,0.6092961413167,0.667869106345786,0.912298735676569,0.361611479718823,0.912341093801091,"Not significant","Not DE"
"LOC116309143",62.4120704840008,0.666328001593495,0.724509537396963,0.919695279633579,0.35773202006396,0.912341093801091,"Not significant","Not DE"
"LOC127826096",45.4433151928585,-0.606029667928377,0.652542417783561,-0.928720725905956,0.35303383683188,0.912341093801091,"Not significant","Not DE"
"LOC129992152",58.495437287499,-0.515417141829632,0.561265545358019,-0.918312456719322,0.358455307612513,0.912341093801091,"Not significant","Not DE"
"LOC127890906",99.4929570936288,0.454735139005869,0.489223672890761,0.929503546545276,0.352628188111551,0.912341093801091,"Not significant","Not DE"
"LOC130001841",54.6502527784492,0.452576825526039,0.486641535990029,0.930000404929085,0.35237087483403,0.912341093801091,"Not significant","Not DE"
"LOC127893920",129.850978637081,0.54104811122482,0.583641615836907,0.927021131707666,0.353915562695098,0.912341093801091,"Not significant","Not DE"
"LOC127273172",45.8705577207796,0.577872019114173,0.631932839611497,0.914451636141335,0.360479579888679,0.912341093801091,"Not significant","Not DE"
"LOC127894747",25.9219764366663,-0.532492214382985,0.572710810244531,-0.929775036297335,0.352487574127552,0.912341093801091,"Not significant","Not DE"
"METTL26",104.657237511047,0.550807629191777,0.599204551770118,0.919231383614542,0.357974559099102,0.912341093801091,"Not significant","Not DE"
"LOC105376535",169.020179994599,0.59864709198726,0.644908796945779,0.928266283267323,0.353269459167438,0.912341093801091,"Not significant","Not DE"
"LOC130001319",68.9737561099937,0.5577288393915,0.610383858081822,0.913734581946851,0.360856328051321,0.912341093801091,"Not significant","Not DE"
"LOC130006848",107.90938380038,-0.536879759094445,0.576605326040527,-0.931104405124259,0.351799560157606,0.912341093801091,"Not significant","Not DE"
"LOC130063078",120.870865842677,-0.43769214547424,0.47574106708646,-0.920021784444131,0.357561375389157,0.912341093801091,"Not significant","Not DE"
"LOC127829944",110.631415549402,-0.494716823188111,0.539131187748092,-0.917618632404673,0.358818559701492,0.912341093801091,"Not significant","Not DE"
"LOC127402961",92.0134756444389,0.534069862070467,0.571830168057678,0.933965872917356,0.35032149720064,0.912341093801091,"Not significant","Not DE"
"LOC126807307",23.7749011714115,-0.55940188980973,0.613650139434929,-0.91159742964427,0.361980675969853,0.912341093801091,"Not significant","Not DE"
"EGFL7",28.1919511777847,-0.523778998461453,0.570022983140716,-0.918873473444057,0.358161756185126,0.912341093801091,"Not significant","Not DE"
"LOC124903449",117.229115070999,0.494300753389488,0.538634702961049,0.917691991756486,0.358780141436259,0.912341093801091,"Not significant","Not DE"
"LOC129389760",57.7631173404147,-0.508109244324825,0.544070418785139,-0.933903455841963,0.350353696044622,0.912341093801091,"Not significant","Not DE"
"IGLV3-13",112.929437959597,0.589519944437358,0.635205847738954,0.928077010839529,0.353367623676782,0.912341093801091,"Not significant","Not DE"
"LOC132090601",99.3214285260896,0.463622205485898,0.499910481332347,0.927410452067869,0.353713465926153,0.912341093801091,"Not significant","Not DE"
"LOC130000483",53.4638914260771,0.510778716732558,0.560247463187996,0.911701971528895,0.361925625859933,0.912341093801091,"Not significant","Not DE"
"ZNF587P1",63.7238184799291,-0.603385768184047,0.655432736240857,-0.920591442601237,0.357263771619307,0.912341093801091,"Not significant","Not DE"
"LOC127897776",197.223927845778,0.474091268121269,0.515555691463907,0.919573337993997,0.357795764862073,0.912341093801091,"Not significant","Not DE"
"LOC124901865",76.033332694707,0.571629128263597,0.627845332480286,0.910461699229955,0.362579071803624,0.912341093801091,"Not significant","Not DE"
"LOC127272146",66.6212528727272,0.514363051773596,0.564195313947335,0.911675512111058,0.361939558476726,0.912341093801091,"Not significant","Not DE"
"LOC127267068",133.86987502978,0.529029615022888,0.565725317558921,0.935135124066263,0.349718667279628,0.912341093801091,"Not significant","Not DE"
"LOC127889307",20.9121633410963,0.536896235053976,0.580376043132163,0.925083385862146,0.354922534479899,0.912341093801091,"Not significant","Not DE"
"LOC108021845",17.2821042292512,0.553528008884954,0.598252132193621,0.925242016029802,0.354840032595117,0.912341093801091,"Not significant","Not DE"
"LOC121201617",84.027921593258,-0.434244529437402,0.467073553020107,-0.929713375183776,0.352519507447758,0.912341093801091,"Not significant","Not DE"
